adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation
0001437749-18-001987,0.0,20161231.0,122831000.0,52768000.0,133040000.0,149003000.0,371376000.0,424235000.0,109317000.0,1900501000.0,4941000.0,467476000.0,936690000.0,2125879000.0,1562757000.1,1074,0.01158429798
0001437749-18-001990,0.0,20161231.0,14123000.0,5557000.0,7653000.0,11438000.0,62143000.0,38247025.91,67231000.0,276858002.01,460000.0,43052000.0,91187000.0,222481000.0,325737000.2,652,0.005593709682999999
0001437749-18-001995,0.0,20161231.0,6406000.0,6132000.960000007,66262000.0,5110000.0,29250000.0,395421107.4,0.0,43495018.13,370515000.0,-256000.0,164681000.0,394195000.0,145370000.0,576,0.007369352977
0001437749-18-002021,0.0,20161231.0,14506000.0,426071000.0,160280000.0,10024000.0,30752000.0,1035031000.0,0.0,22399000.0,962692000.0,20529000.0,176293000.0,1323882000.0,-52982999.565,458,0.007206651658
0001437749-18-002037,0.0,20161231.0,246000.0,-6865000.0,-1311000.0,-1340000.0,2784000.0,21492000.0,5190000.0,248464000.0,0.0,27000.0,2704000.0,16014000.0,11457000.0,390,0.0321189652
0001437749-18-002061,0.0,20161231.0,-560000.0,-192000.0,-977000.0,699000.0,27000.0,19022000.0,0.0,-36999.55,1202000.0,-5000.0,2337000.0,8987000.0,-10861000.0,332,0.01887310341
0001437749-18-002067,0.0,20161231.0,-2002000.0,5680000.0,-1103000.0,-482000.0,436000.0,13150000.0,0.0,28294000.0,0.0,144000.0,4056000.0,27170000.0,-1536000.0,394,0.005748908202
0001437749-18-002071,0.0,20161231.0,-454000.0,-898000.0,2850000.0,-329000.0,543000.0,26502000.0,9882000.0,-205000.0,400000.0,1501000.0,4441000.0,23066000.0,881000.0,474,0.010403565290000001
0001437749-18-002109,0.0,20161231.0,-1929765.0,16530361.0,1428286.0,4657.0,63190.0,4110578.0,1721.0,-286072.29,0.0,0.0,1980299.0,7599492.0,-2124508.0,374,0.02472144291
0001437749-18-002136,0.0,20161231.0,201917874.0,167485000.0,3612000.0,0.0,769000.0,141347000.0,327000.0,111601000.0,84983000.0,217737000.0,229000.0,1204000.0,152856000.03,1050,0.006469158133000001
0001437749-18-002142,0.0,20161231.0,-272000.0,8266000.0,-3204000.0,647000.0,2588000.0,39038000.0,6267000.0,-756000.0,5429000.0,-109000.0,7832000.0,40021000.0,-19908000.0,568,0.008810275296
0001437749-18-002143,0.0,20161231.0,39399000.0,186905000.0,109993000.0,75304000.0,43495000.0,1409030000.0,0.0,47828000.0,181267000.0,183895000.0,78288000.0,1274935000.0,171271000.0,490,0.01729131389
0001437749-18-002157,0.0,20161231.0,22000.0,2749000.0,-3014000.0,-247000.0,32000.0,10591000.0,151000.0,64000.0,2000.0,25000.0,2921000.0,3137000.0,-4386000.0,424,0.021532070240000003
0001437749-18-002159,0.0,20161231.0,1285000.0,-346000.0,547000.0,872000.0,434000.0,32383000.0,0.0,431000.0,23040000.0,731000.0,2686000.0,74850000.0,835000.0,442,0.017062180269999998
0001437749-18-002248,0.0,20161231.0,405000.0,3137000.0,14000.0,-889000.0,306000.0,9358000.0,402000.0,14255000.0,0.0,174000.0,4717000.0,27794000.0,-1614000.0,472,0.01082408382
0001437749-18-002363,0.0,20161231.0,37000.0,-7000.0,-2416000.0,39000.0,25000.0,4450000.0,0.0,314000.0,2600000.0,400000.0,1977000.0,655000.0,0.0,314,0.02004626725
0001437749-18-002364,0.0,20161231.0,0.0,1528311.0,1858870.0,841854.0,1410982.0,30543038.0,0.0,500907.0,1748.0,0.0,822535.0,35066848.0,3877725.0,370,0.03372514793
0001437749-18-002367,0.0,20161231.0,-3379000.0,19823000.0,5037000.0,-6721000.0,1059000.0,78681025.39,20916000.0,-556000.0,0.0,-2217000.0,14283000.0,95185000.0,12764000.0,478,0.0166382747
0001437749-18-002445,0.0,20161231.0,11873000.0,-1044000.0,2152000.0,0.0,0.0,40352000.0,0.0,542000.0,28998000.0,416000.0,676000.0,-6000.0,31740000.36,908,0.010130344840000001
0001437749-18-002469,0.0,20161231.0,-11771.0,8247216.0,629001.0,-4721.0,194432.0,14644772.0,0.0,-27679.0,20025113.0,86274.0,55966.0,-2240.0,140178.0,810,0.01767118462
0001437749-18-002484,0.0,20161231.0,-317442.0,3999317.0,2432518.0,-100359.0,112983.0,1811810.0,29091.0,-103173.0,0.0,198383.0,700393.0,3656926.0,-906994.0,1030,0.009250228966
0001437749-18-002502,0.0,20161231.0,712.0,2340686.0,503987.0,-80118.0,55241.0,4571228.0,0.0,388005.0,0.0,0.0,1670863.0,5070793.0,867621.0,374,0.01862392781
0001437749-18-002506,0.0,20161231.0,-304773.0,242341.0,148527.0,-347413.0,22421.0,3981384.0,0.0,31335.0,79194.0,0.0,812628.0,2959403.0,199284.0,390,0.012778560590000002
0001437749-18-002558,0.0,20161231.0,1484395.0,-320133.0,-16100890.0,718245.0,6333738.0,172636898.0,0.0,20908780.0,59443392.0,3075000.0,52912375.0,140554583.0,21843380.7,686,0.008389299588
0001437749-18-002573,0.0,20161231.0,15979.0,7525944.0,2813200.0,1289036.0,711930.0,35114233.0,89936.0,2874667.0,-5000.0,0.0,4236156.0,73558223.0,12186378.0,710,0.005649767595000001
0001437749-18-002589,0.0,20161231.0,81000.0,2176000.0,-178000.0,-322000.0,313000.0,5653000.0,2313000.0,-27000.0,1246000.0,39000.0,791000.0,8139000.0,-790000.0,356,0.01894370644
0001437749-18-002591,0.0,20161231.0,1019963.0,8355796.0,4032422.0,-525846.0,1202549.0,149795085.0,0.0,-10299080.0,0.0,-85157.0,4578221.0,72688760.0,-3815753.96,320,0.02373390915
0001437749-18-002592,0.0,20161231.0,34407915.0,-34287017.0,-423416.0,7269.0,251976.0,55567285.0,10566553.0,-978154.0,21131349.0,79525319.0,1667846.0,24485.0,54173975.0,1150,0.0057749879119999995
0001437749-18-002671,0.0,20161231.0,25816000.0,-5504000.0,225328000.0,472201000.0,1413957000.0,592336000.0,0.0,4401368003.41,56716000.0,1910656000.0,5540348000.0,1952107000.0,6250962000.5,1280,0.007198149708999999
0001437749-18-002843,0.0,20161231.0,184877000.0,-188615000.0,326772000.0,601771000.0,1117803000.0,1055138049.86,135540000.0,3528666000.0,139242000.0,3077674000.0,6161416000.0,1946443000.0,4558192006.25,1282,0.006537620179
0001437749-18-002864,0.0,20161231.0,95818.0,1611752.0,-786520.0,-98542.0,3740.0,514236.0,0.0,-13477.0,1741281.0,23325.0,288433.0,60000.0,1770333.0,336,0.02070747701
0001437749-18-002879,0.0,20161231.0,163222000.0,-30769000.0,90882000.0,164604000.0,451562000.0,1938499211.87,19081000.0,2027665000.0,80056000.0,936184000.0,2349969000.0,2154114000.0,3365718001.76,1214,0.007114265378000001
0001437749-18-002993,0.0,20161231.0,122886.0,515075.0,409353.0,47056.0,153095.0,22953756.0,0.0,42144176.0,3510039.0,19774968.0,244849.0,7044544.0,45183470.1,470,0.0056139452399999994
0001437749-18-003029,0.0,20161231.0,53348000.0,3667000.34,11989000.0,19005000.0,49867000.0,182688057.75,38184000.0,583195004.69,126571000.0,267479000.0,408404000.0,317282000.0,453056097.002,1092,0.014235902790000001
0001437749-18-003216,0.0,20161231.0,107200000.0,-14139000.0,62169000.0,51677000.0,1043160000.0,810691045.98,289138000.0,2219982000.0,309224000.0,1661040000.0,2625249000.0,892173000.0,1944787000.0,1004,0.006290768731
0001437749-18-003222,0.0,20161231.0,34047000.0,28265000.0,77499000.0,35472000.0,92044000.0,238544181.05,58860000.0,806944000.0,62176000.0,84339000.0,596523000.0,429173000.0,1238302000.002,776,0.007933328287
0001437749-18-003230,0.0,20161231.0,167344000.0,264621001.035,592096000.0,6659427000.0,5858995032.0,1870158271.37,711749000.0,13299977536.0,1620029000.0,9104607000.0,43393635249.0,2658293000.0,90252969001.01,1666,0.002175903954
0001437749-18-003239,0.0,20161231.0,1073994000.0,-379210000.0,854143000.0,1351201000.0,2163144000.0,8340026020.76,70310000.0,6915067000.0,1716900000.0,5928378000.0,12825594000.0,14831980000.0,12186968100.89,862,0.002979599963
0001437749-18-003245,0.0,20161231.0,219175000.0,202455000.0,183554000.0,393781000.0,399125000.0,441684098.65,1695746000.0,3129176026.06,512839000.0,1274172000.0,1080629000.0,3114364000.0,4191860000.01,1208,0.005472266766
0001437749-18-003251,0.0,20161231.0,1535000.0,-214000.0,48743000.0,1051000.0,53189000.0,55721000.0,0.0,265021000.0,63133000.0,108925000.0,179397000.0,105477000.0,47945000.0,564,0.003652063327
0001437749-18-003334,0.0,20161231.0,256581000.0,-29173000.0,261329000.0,405907000.0,182248000.0,1619036101.0300002,4625198000.0,3712998749.97,30335000.0,2945075000.0,678691000.0,3341287000.0,6347854000.01,1282,0.009072549115
0001437749-18-003397,0.0,20161231.0,35400000.0,30542000.0,-21921000.0,57490000.0,15417000.0,212077009.15,106060000.0,344421010.14,29453000.0,79311000.0,50873000.0,210001000.0,212822000.0,832,0.01575446907
0001437749-18-003441,0.0,20161231.0,159394000.0,505572000.0,210085000.0,483454000.0,375317000.0,3046587000.0,7403553000.0,6002480000.0,1685263000.0,7823180000.0,1098630000.0,1186320000.0,4509630000.0,1038,0.005122363626
0001437749-18-003460,0.0,20161231.0,159000.0,2690000.0,-19154000.0,3410000.0,959000.0,28430004.590000004,0.0,130966000.86,14169000.0,9840000.0,14033000.0,570000.0,15114000.001000002,686,0.0062201435519999996
0001437749-18-003506,0.0,20161231.0,0.0,0.0,0.0,406531.0,0.0,13499166746.0,0.0,40950448572.91,0.0,0.0,0.0,0.0,7568678695.16,270,0.04992700985
0001437749-18-003508,0.0,20161231.0,0.0,0.0,0.0,447888.0,0.0,9413657171.0,0.0,28021902480.23,0.0,0.0,0.0,0.0,3405256663.4,270,0.037490132089999996
0001437749-18-003509,0.0,20161231.0,-6701406.0,62814127.0,-258661284.0,2596745.0,-2826261.0,1007421595.0,0.0,4550273166.41,5436831030.0,0.0,0.0,2294340.0,802803429.62,320,0.013370695020000002
0001437749-18-003510,0.0,20161231.0,-29000.0,1588135.0,-16438144.0,21710.0,-142880.0,19554645.0,0.0,106467298.23,116815534.0,0.0,0.0,22106.0,31831104.34,300,0.011925879850000001
0001437749-18-003527,0.0,20161231.0,2097160000.0,89693000.0,6111000.0,18068000.0,18542000.0,161104000.0,0.0,1429822000.0,58327000.0,1901098000.0,62843000.0,222000.0,2039134000.0,1372,0.00976708498
0001437749-18-003528,0.0,20161231.0,9380000.0,55372000.0,40957000.0,8697000.0,351000.0,28176000.0,38122000.0,175946000.0,0.0,15064000.0,7569000.0,98953000.0,294648100.0333,740,0.01979171529
0001437749-18-003532,0.0,20161231.0,71236000.0,-147079000.0,63073000.0,100602000.0,101959000.0,570348010.86,1040812000.0,2740420000.0,363957000.0,1197479000.0,185773000.0,459538000.0,1980694000.002,1174,0.002455705316
0001437749-18-003536,0.0,20161231.0,61469000.0,-31617000.0,22187000.0,74282000.0,136419000.0,919976000.0,4695000.0,542335000.0,73066000.0,512163000.0,998840000.0,532234000.0,592750000.02,910,0.005517457265
0001437749-18-003546,0.0,20161231.0,0.0,0.0,0.0,5750.0,0.0,12062.0,0.0,0.0,0.0,5750.0,0.0,0.0,-24999.9998,54,0.3058428877
0001437749-18-003606,0.0,20161231.0,75571000.0,17996000.0,38053000.0,33261000.0,146969000.0,612157000.0,40749000.0,608863000.0,10000.0,281300000.0,258191000.0,736627000.0,719225000.01,934,0.0075129590299999995
0001437749-18-003630,0.0,20161231.0,261080000.0,-90205000.0,520876000.0,795425000.0,803009000.0,2528610021.42,344841000.0,6959577835.389999,132396000.0,3370389000.0,2373189000.0,13779957000.0,4858816000.02,1092,0.01104691578
0001437749-18-003639,0.0,20161231.0,38898000.0,438055000.0,109251000.0,87905000.0,112564000.0,645609033.68,24541000.0,1688722141.49,227151000.0,171864000.0,397315000.0,720735000.0,1511957001.0010002,1226,0.008567333053999999
0001437749-18-003646,0.0,20161231.0,57111243000.0,-750483999.25,234402000.0,9396000.0,105838000.0,3243005083.24,375827000.0,82024274000.0,7032897000.0,16021638000.0,317940000.0,1525000.0,44425917000.01,1978,0.0038599489390000003
0001437749-18-003647,0.0,20161231.0,130176000.0,319195000.22,98058000.0,200381000.0,344042000.0,677187008.75,63696000.0,2035239000.0,85958000.0,1128563000.0,1023235000.0,1198124000.0,1697814000.0,876,0.00131745011
0001437749-18-003668,0.0,20161231.0,76791000.0,153314000.0,257943000.0,979360000.0,1984666000.0,1092490000.0,749376000.0,1960025000.0,6029000.0,1665922000.0,3127703000.0,1085769000.0,3257645000.0200005,930,0.01785486517
0001437749-18-003711,0.0,20161231.0,18025281000.0,-497659000.0,54228000.0,12225000.0,64855000.0,8853640062.67,274243000.0,16318947012.2,543579000.0,6170422000.0,56105000.0,-76000.0,8699736002.029999,1944,0.006788148965
0001437749-18-003787,0.0,20161231.0,113860000.0,-2545000.0,2111000.0,161890000.0,273959000.0,1908498000.0,67470000.0,1600003000.0,307298000.0,792510000.0,629584000.0,2365136000.0,1681658000.08,838,0.009786930693
0001437749-18-003809,0.0,20161231.0,67736000.0,48138000.0,24548000.0,63519000.0,42881000.0,539767045.72,204106000.0,898996000.0,518000.0,111211000.0,139353000.0,381987000.0,782008002.0,1132,0.007181303278
0001437749-18-003838,0.0,20161231.0,4762682000.0,249671000.0,34602000.0,23320000.0,41191000.0,425436000.0,70353000.0,5164492000.0,301638000.0,6970594000.0,122500000.0,0.0,8577923000.18,1340,0.007505682334
0001437749-18-003938,0.0,20161231.0,9531759000.0,258078000.0,50045000.0,15599000.0,51724000.0,440019019.73,103477000.0,2997856004.01,12154000.0,4325379000.0,252722000.0,2262000.0,6671841001.76,1874,0.007046881644999999
0001437749-18-003982,0.0,20161231.0,0.0,0.0,0.0,5750.0,0.0,12062.0,0.0,0.0,0.0,5750.0,0.0,0.0,-24999.9998,54,0.3058428877
0001437749-18-004034,0.0,20161231.0,5947000.0,123187000.0,-25785000.0,28618000.0,9633000.0,82309000.0,89804000.0,257354004.52,101870000.0,94112000.0,49918000.0,31500000.0,351642000.001,594,0.01930437534
0001437749-18-004036,0.0,20161231.0,255000.0,114804000.0,-7816000.0,1768000.0,3342000.0,27758000.67,5441000.0,317714000.21,62156000.0,11641000.0,12334000.0,1559000.0,202245000.002,666,0.009169327723
0001437749-18-004044,0.0,20161231.0,12094115.0,8039421.0,21649697.0,67842886.0,12692559.0,200986762.56,67455692.0,356767183.18,146390.0,92434345.0,58653628.0,590556050.0,321916750.28,1094,0.002307379921
0001437749-18-004095,0.0,20161231.0,3665000.0,696000.0,-5726000.0,2361000.0,2090000.0,30513000.0,0.0,200420000.0,5789000.0,72602000.0,11702000.0,8677000.0,-64947999.99980003,408,0.008656212888
0001437749-18-004103,0.0,20161231.0,2531627000.0,61468001.08,7801000.0,7271000.0,10934000.0,116598078.7,5084000.0,1697494000.0,143272000.0,1022781000.0,50438000.0,1076000.0,1066137001.08,1438,0.0077025840529999995
0001437749-18-004109,0.0,20161231.0,14636000.0,32977000.0,16375000.0,82211000.0,51475000.0,326535000.0,731819000.0,716430000.0,203339000.0,679724000.0,303233000.0,183537000.0,816247006.8019999,822,0.005547196581
0001437749-18-004154,0.0,20161231.0,61102000.0,8808000.0,6861000.0,19102000.0,39017000.0,12314008.07,0.0,281842000.0,-2548000.0,48103000.0,84641000.0,320709000.0,124937000.01999998,738,0.008515665832
0001437749-18-004162,0.0,20161231.0,8269000.0,36490000.0,28278000.0,0.0,8507000.0,17950000.0,0.0,81999000.0,0.0,573000.0,728351000.0,262000.0,228285000.0,258,0.027915975200000002
0001437749-18-004171,0.0,20161231.0,74326377.0,34410212.0,9485884.0,5326036.0,2986912.0,505168280.0,2831043.0,413439871.0,5480258.0,359398409.0,97251293.0,26718490.0,435644996.01,922,0.005374549865999999
0001437749-18-004201,0.0,20161231.0,7511000.0,11430000.0,-11551000.0,7358000.0,26981000.0,86496005.12,32988000.0,417462001.7,1246000.0,8926000.0,47684000.0,38641000.0,40514000.00199997,644,0.009054061607
0001437749-18-004205,0.0,20161231.0,7997000.0,199690000.0,19209000.0,46563000.0,4816000.0,103478007.57,144148000.0,1525357003.24,49990000.0,185805000.0,40243000.0,75011000.0,564364000.0023,826,0.0058825954489999995
0001437749-18-004222,0.0,20161231.0,8380000.0,54685000.0,-29395000.0,7176000.0,10888000.0,104198005.0,145974000.0,496421005.22,6525000.0,139424000.0,48009000.0,46324000.0,2477000.0009999867,864,0.008169502875
0001437749-18-004257,0.0,20161231.0,65392000.0,-93495999.94,133801000.0,249196000.0,284173000.0,1048206010.95,9099000.0,891616003.17,184129000.0,628574000.0,713761000.0,843805000.0,1607261000.02,678,0.01303670308
0001437749-18-004277,0.0,20161231.0,4256295000.0,276445000.0,11884000.0,22197000.0,16995000.0,180270433.18,3102000.0,2034954005.75,147835000.0,2044239000.0,51500000.0,411000.0,3413833000.0,1864,0.003432214159
0001437749-18-004278,0.0,20161231.0,125137000.0,-53015000.0,47402000.0,168726000.0,153014000.0,840127033.2199999,83002000.0,559418006.07,76575000.0,917259000.0,1271239000.0,982410000.0,856262000.02,1098,0.005572787973
0001437749-18-004295,0.0,20161231.0,2728960000.0,17288000.0,16778000.0,15659000.0,44588000.0,170953000.0,0.0,2451741000.0,32792000.0,2413377000.0,101725000.0,-85000.0,2563328000.04,1262,0.002511093155
0001437749-18-004301,0.0,20161231.0,4341000.0,1680000.0,1016000.0,1160000.0,60842000.0,33949000.0,111000.0,134074000.0,5374000.0,116409000.0,156147000.0,71747000.0,136353000.0,500,0.0142363834
0001437749-18-004302,0.0,20161231.0,2440863000.0,-40605000.0,25513000.0,3836000.0,16792000.0,213340000.0,12964000.0,1175144555.0,147800000.0,1570534000.0,34121000.0,3810000.0,1778684000.02,1450,0.00441504771
0001437749-18-004312,0.0,20161231.0,7616121000.0,71149000.0,29482000.0,8735000.0,12956000.0,281945000.0,55378000.0,2237072000.0,30575000.0,3563918000.0,78355000.0,88691000.0,5096675037.01,1500,0.008859357359999999
0001437749-18-004315,0.0,20161231.0,3086496000.0,205521000.0,-5443000.0,-12026000.0,21036000.0,147907047.44,997000.0,3552830000.0,552000.0,2229611000.0,41301000.0,381000.0,1736632002.5900002,1490,0.007183992264000001
0001437749-18-004380,0.0,20161231.0,15119146561.0,160698628.0,43382821.0,59348930.0,35722300.0,762751001.08,37175853.0,6109227506.31,319389338.0,6292421663.0,244852446.0,137690079.0,3979582080.16,2224,0.005082061905
0001437749-18-004387,0.0,20161231.0,1897502000.0,-8164000.0,8899000.0,14875000.0,16728000.0,171963000.01999998,87000.0,971842003.55,107572000.0,1197535000.0,44002000.0,60000.0,1290512000.1,1306,0.007611188567
0001437749-18-004389,0.0,20161231.0,6774000.0,8923000.0,6833000.0,4235000.0,11039000.0,43958003.21,110000.0,106332003.22,17000.0,7145000.0,41531000.0,46176000.0,115185000.01,544,0.018651764730000003
0001437749-18-004397,0.0,20161231.0,5105447000.0,237473000.0,20740000.0,1422000.0,53736000.0,276301000.0,1878000.0,2487747005.31,50207000.0,3236475000.0,194136000.0,-2398000.0,3223177000.435,1414,0.0025115073069999997
0001437749-18-004412,0.0,20161231.0,3923699935.0,34486587.0,21417316.0,8307153.0,17381884.0,166365409.0,13928287.0,2198840274.0,49804301.0,1652761146.0,46384368.0,1301034.0,2966895865.0,1458,0.009101938299
0001437749-18-004418,0.0,20161231.0,22113000.0,79376000.0,113773000.0,384820000.0,942988000.0,609216000.0,1667076000.0,1810869000.0,182000.0,2045494000.0,3171970000.0,1084600000.0,3437190000.71,930,0.005305164349
0001437749-18-004478,0.0,20161231.0,1923076000.0,-19036999.92,12893000.0,5262000.0,12994000.0,253148000.0,15129000.0,883897000.0,83998000.0,1338942000.0,53824000.0,10352000.0,1744914000.02,1354,0.011356527029999999
0001437749-18-004511,0.0,20161231.0,185918000.0,124939000.0,16105000.0,56167000.0,12370000.0,419231000.0,272050000.0,499536000.0,52327000.0,208056000.0,51602000.0,665689000.0,593652000.02,992,0.004509417383000001
0001437749-18-004523,0.0,20161231.0,9329523000.0,-173756000.0,64967000.0,17327000.0,47283000.0,1033090000.0,1184000.0,3844237000.0,694134000.0,5321460000.0,125309000.0,6205000.0,5659628000.72,1634,0.006833849713
0001437749-18-004564,0.0,20161231.0,15049000.0,1103000.0,-601000.0,33659000.0,10238000.0,51237000.0,93080000.0,244275000.0,0.0,60292000.0,61607000.0,147095000.0,160330000.00199997,994,0.004947943998
0001437749-18-004585,0.0,20161231.0,14183000.0,67853000.0,26843000.0,22870000.0,30309000.0,140726000.0,107959000.0,307204000.0,771000.0,91290000.0,83260000.0,125524000.0,447361000.01,826,0.002911802902
0001437749-18-004594,0.0,20161231.0,3974945000.0,-7206000.0,17533000.0,3834000.0,9554000.0,281855000.0,63702000.0,3187325000.0,75494000.0,1860113000.0,27713000.0,0.0,3679705001.25,1284,0.003671119932
0001437749-18-004608,0.0,20161231.0,14087000.0,-160418000.0,10118000.0,1842247000.0,158647000.0,159556000.0,60401000.0,917812000.0,-1458000.0,787551000.0,2701767000.0,249292000.0,1317260000.02,696,0.016726014509999998
