adsh,fraud,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0000020520-18-000007,0.0,4284000000.0,8249000000.0,4841000000.0,9796000000.0,32149000000.0,47632000000.0,60763000000.0,76221000000.0,14445000000.0,110949000000.0,91665000000.0,42217000000.0,76296000000.52,1126,0.005782824429,88754000000.0,9.060228664761127,120745000000.0,1.5825862430425848,-5415000000.0,-0.1282658644621835,9.854575163398692,37.038633725750294,0.10147570883767203,241182000000.0,0.2519383701934639,0.2596556124509345,-0.04252390311051405
0000020629-18-000014,0.0,409254000.0,194257000.0,-107590000.0,225993000.0,328928000.0,563691000.0,519357000.0,3084304000.0,80325000.0,306576000.0,744841000.0,1773672000.0,3880762001.93,596,0.004105316039,3687815000.0,16.31827091989575,532569000.0,0.13723310002910258,1209981000.0,0.6821898299121821,4.333914879268132,84.21946673342083,0.2307382650230708,4952013000.0,0.10487795569195801,0.30633031871845806,0.26606775870741856
0000020639-18-000018,0.0,0.0,989000.0,-7146000.0,442455000.0,9018000.0,69314000.0,0.0,765929000.0,3387000.0,3065000.0,13379000.0,978000.0,2069394000.04,348,0.028345946580000003,766918000.0,1.7333242928659411,445520000.0,0.21529008008691838,-68336000.0,-69.87321063394683,inf,0.0,0.0,780297000.0,0.0,0.4026432111443497,-0.07841885846030422
0000021076-18-000004,0.0,1013000000.0,2509000000.0,1184000000.0,1544000000.0,4195000000.0,5992000000.0,3840000000.0,15282000000.0,699000000.0,17227000000.0,3264000000.0,8587000000.0,23873000008.92,524,0.011879544099999998,18804000000.0,12.178756476683938,18771000000.0,0.7862857618642958,2595000000.0,0.3022010015139164,8.47680157946693,43.058693373704436,0.117969022941656,25908000000.0,0.14821676702176934,0.562407829467757,0.05446194225721785
0000021175-18-000019,0.0,10263000000.0,696000000.0,5860000000.0,993000000.0,777000000.0,519500000000.0,627000000.0,323379000229.98004,1607000000.0,140774000000.0,16900000000.0,102783000000.0,179982000014.1,1482,0.00490221561,334338000229.98004,336.6948642799396,141767000000.0,0.7876732117039137,-416717000000.0,-4.054337779593902,10.014907921660333,36.445667085023786,0.09985114269869531,351865000229.98004,0.0017819334107972429,0.043955422300164054,-1.2009634368971123
0000021344-18-000008,0.0,8847000000.0,76744000004.2,26430000000.0,73690000000.0,28325000000.0,82502300247.08,92897000000.0,609648000012.53,155452000000.0,367531000000.0,122492000000.0,262734000000.0,664299000000.5,1396,0.0030787514130000003,695239000016.73,9.434645135252136,441221000000.0,0.6641903721060365,180231699752.91998,0.6859854444149596,29.697524584604952,12.290586677019341,0.0336728402110119,910628000016.73,0.10201421436447522,0.18781039272761027,0.1688962998612983
0000021510-18-000007,0.0,650509000.0,2800798000.0,146340000.0,1063845000.0,21550000.0,1502491000.0,2617214000.0,10040609000.0,746959000.0,2969742000.0,756585000.0,1443845000.0,10834788000.02,720,0.008707916654000001,13491916000.0,12.682219684258515,4033587000.0,0.37228111892845106,-58646000.0,-0.040617933365423575,2.2195619122871473,164.44686583393647,0.450539358449141,16865715000.0,0.15517954619771535,0.027694423204199785,-0.01215400592266619
0000021665-18-000003,0.0,3148000000.0,3860000000.0,9144000000.0,12067000000.0,9801000000.0,15767000382.0,12341000000.0,93527000362.72,24602000000.0,96453000000.0,60235000000.0,142896000000.0,130762000002.0,1190,0.0014984752170000002,100535000362.72,8.331399715150411,108520000000.0,0.8299047123655205,127128999618.0,0.8896610095314075,45.39263024142313,8.040952860821855,0.0220300078378681,173111000362.72,0.07128951929191019,0.13994231538066138,0.681556916491648
0000021665-18-000006,0.0,3148000000.0,3860000000.0,9144000000.0,12067000000.0,9801000000.0,15767000382.0,12341000000.0,93527000362.72,24602000000.0,96453000000.0,60235000000.0,142896000000.0,130762000002.0,1190,0.0014984752170000002,100535000362.72,8.331399715150411,108520000000.0,0.8299047123655205,127128999618.0,0.8896610095314075,45.39263024142313,8.040952860821855,0.0220300078378681,173111000362.72,0.07128951929191019,0.13994231538066138,0.681556916491648
0000022356-18-000015,0.0,144277854000.0,2378913006.9500003,1642785000.0,297648000.0,1278761000.0,9043889231.05,745602000.0,173324520220.06,3982288000.0,86520154000.0,2687506000.0,1646987000.0,153021114070.6,2222,0.0016938704680000002,319981287227.01,1075.0325459166868,86817802000.0,0.567358318669308,-7396902231.049999,-4.491172201753868,0.011415383264572261,31974.39731461147,87.60108853318211,323414395227.01,0.002305407585449726,0.3224092074487169,-0.027950788104855046
0000022444-18-000008,0.0,1939915000.0,1117509000.2399998,-34822000.0,1069227000.0,3175893000.0,4163941000.0,351544000.0,11225019000.0,2784000.0,4592912000.0,12511642000.0,2313682000.0,23076273000.02,516,0.01692963427,14282443000.24,13.357727592213815,5662139000.0,0.24536626863424144,-1850259000.0,-0.7997032435745275,1.192671843869448,306.0355636600017,0.8384535990684977,27145629000.239998,0.012950298554396777,0.20244691087541797,-0.06687769143179366
0000022444-18-000016,0.0,1660302000.0,1079065000.72,60770000.0,947634000.0,3236843000.0,10820406000.0,354166000.0,11659426000.0,7956000.0,4742475000.0,13165896000.0,5762593000.0,23382239000.02,710,0.02084267656,14398793000.720001,15.194466429781963,5690109000.0,0.2433517594271076,-5057813000.0,-0.8776974185058706,3.4708101297233878,105.1627678720326,0.2881171722521441,27918855000.72,0.012685548887691356,0.1973355181716907,-0.1833378553621915
0000023082-10-000036,1.0,15347000000.0,5755000000.0,4951000000.0,3623000000.0,46000000.0,86833000000.0,23334000000.0,52920000000.0,5284000000.0,23260000000.0,33278000000.0,52002000000.0,84922000000.0,512,0.010378283620000001,74022000000.0,20.43113441898979,26883000000.0,0.3165610795789077,-34831000000.0,-0.6698011614937887,3.3884146738776306,107.71999153878697,0.29512326448982734,130634000000.0,0.1786211859087221,0.0013803865082223023,-0.30453021418619963
0000023082-10-000054,1.0,8164000000.0,8334000000.0,-357000000.0,4204000000.0,8878000000.0,17399000378.949997,32986000000.0,54738000221.710014,14000000.0,20792000000.0,5176000000.0,10128000000.0,83856000002.15,606,0.013734308130000001,71236000221.71002,16.94481451515462,24996000000.0,0.2980824270101021,-7271000378.949997,-0.7179107799121245,1.2405683488486037,294.21998420221166,0.8060821484992101,109398000221.71002,0.3015228791490645,0.6317062757933685,-0.06320042747525392
0000023082-10-000072,1.0,8365000000.0,9575000000.0,617000000.0,4185000000.0,11443000000.0,46066000377.77,34788000000.0,56485000448.89,95000000.0,21560000000.0,6843000000.0,26237000000.0,93189000002.45,800,0.009534319498,74425000448.89,17.78375160069056,25745000000.0,0.2762665121347278,-19829000377.769997,-0.755764774088882,3.136521219366408,116.37096466821663,0.3188245607348401,116056000448.89,0.29975184277800715,0.6257792846986766,-0.1761735739529834
0000023082-11-000014,1.0,8303000000.0,7130000000.0,1211000000.0,3531000000.0,12931000000.0,60677000376.62,15066000000.0,54658000448.71,441000000.0,20966000000.0,7816000000.0,34052000000.0,93840000002.7,814,0.005447468792,70091000448.70999,19.850184210906257,24497000000.0,0.2610507246301701,-26625000376.620003,-0.7818924109191825,4.101168252438877,88.99903089392694,0.2438329613532245,92973000448.70999,0.16204704513447854,0.6232708343374945,-0.29939875278066524
0000023082-11-000059,1.0,8096000000.0,6260000000.7,5209000000.0,3426000000.0,20030000000.0,93455000043.92,55314000000.0,94457000000.0,2074000000.0,37419000000.0,37080000000.0,153817000000.0,93270000004.0,1214,0.005596486310000001,108813000000.7,31.76094570948628,40845000000.0,0.4379221614479287,60361999956.08,0.3924273647001307,18.99913537549407,19.211400560406197,0.05263397413809917,201207000000.7,0.2749109126412479,0.3507266678340046,0.2741107414547611
0000023082-12-000039,1.0,7610000000.0,4251000000.0,4400000000.0,4130000000.0,16558000000.0,98131000038.27,62265000000.0,88684000000.0,617000000.0,32220000000.0,37328000000.0,129992000000.0,66317000005.5,1334,0.005671492609,100545000000.0,24.34503631961259,36350000000.0,0.548124915134661,31860999961.729996,0.24509969814857835,17.08173455978975,21.367853406363466,0.0585420641270232,200138000000.0,0.31111033386962994,0.3072783283227554,0.13721032468461758
0000023082-12-000050,1.0,7129000000.0,4711000000.0,175000000.0,4548000000.0,8837000000.0,16237000000.0,59823000000.0,12904000000.0,303000000.0,18552000000.0,5747000000.0,25262000000.0,56660000002.4,594,0.01134035219,24744000000.0,5.440633245382585,23100000000.0,0.40769502292660664,9025000000.0,0.3572559575647217,3.5435544957217,103.00391892961761,0.2822025176153907,90314000000.0,0.6623889983834179,0.6059380142622052,0.09799145204508714
0000023197-18-000007,0.0,461432000.0,240127000.1,34846000.0,243394000.0,96569000.0,447458000.0,2152034000.0,3576717001.0,101074000.0,1414380000.0,271276000.0,1297912000.0,9334101015.2,702,0.01092657281,4278276001.1,17.57757381488451,1657774000.0,0.17760403463605318,850454000.0,0.6552478134110787,2.812791483902287,129.76432916869555,0.3555187100512207,6701586001.1,0.3211230893174787,0.2625263358207941,0.12170372802290769
0000023217-18-000003,0.0,1412700000.0,3493800000.425,1953500000.0,2834000000.0,5806700000.0,9828800000.0,17880700000.0,44450300000.0,520800000.0,26722600000.0,14368900000.0,12223400000.0,71457800011.3875,932,0.007993238743,49356800000.425,17.415949188576217,29556600000.0,0.4136231453429838,2394600000.0,0.19590294026212018,8.652509379202945,42.18429405893614,0.11557340838064696,81606400000.425,0.21910904046627322,0.28780804536172405,0.00540521331657447
0000024090-18-000011,0.0,87644000.0,2525178000.0,282436000.0,553894000.0,34657000.0,12026999000.0,170304000.0,11752003000.0,93614000.0,7604577000.0,411165000.0,1232334000.0,5557543000.0,1340,0.004311255126,14364825000.0,25.93424915236489,8158471000.0,1.4679996178167223,-10794665000.0,-8.759528666741321,14.060677285381772,25.958920227795385,0.07112032939122023,14946294000.0,0.011394396497218628,0.07773730322864282,-0.7411269308632629
0000024491-18-000003,0.0,947139000.0,1258102001.2600002,793878000.0,1991273000.0,3333377000.0,8666341221.77,1806903000.0,37304612000.0,-32791000.0,4091268000.0,12513378000.0,14584888000.0,23438048004.0,1392,0.002596762362,39509853001.26,19.841504907292975,6082541000.0,0.25951568146638904,5918546778.23,0.405799947056844,15.398888653091046,23.70300923805517,0.06493975133713745,53830134001.26,0.0335667564928912,0.21035076266402805,0.09520074347409291
0000024545-18-000009,0.0,126115500000.0,-10478400000.0,13062100000.0,43909300000.0,6375300000.0,41921200000.0,184053600000.0,333976700000.0,58060900000.0,310023700000.0,57672800000.0,212472100000.0,627043800004.9401,2828,0.004587937193,449613800000.0,10.239602999820084,353933000000.0,0.5644470131069179,170550900000.0,0.8026978600955137,1.684742160955632,216.65036256524974,0.5935626371650677,691340200000.0,0.26622724962326794,0.09953925253052003,0.22780217322817334
0000024741-18-000010,0.0,3895000000.0,28686000000.0,7370000000.0,18077000000.0,24037000000.0,10815974145.07,41680000000.0,266971000114.53,5919000000.0,43656000000.0,79079000000.0,65309000000.0,318503000237.52,1284,0.005735040306000001,299552000114.53,16.57089119403275,61733000000.0,0.19382235003740408,54493025854.93,0.8343876931958842,16.76739409499358,21.768439265644858,0.05963955963190372,420311000114.53,0.09916466613684316,0.23310640443772063,0.11211466233833876
0000025232-18-000007,0.0,5221566000.0,1876158000.86,487916000.0,2896586000.0,12190146000.0,2359655172.09,1118795000.0,13231510000.0,3326149000.0,9169111000.0,15354399000.0,3900284000.0,38890971004.86,1078,0.006263805881,20329234000.86,7.0183429737145735,12065697000.0,0.31024416948839395,1540628827.9099998,0.39500426838404584,0.7469567558851119,488.64943937415836,1.3387655873264614,36802428000.86,0.03040003230150623,0.4425611677375684,0.028604439573535746
0000025475-18-000081,0.0,409269000.0,191591000.0,201276000.0,853219000.0,364627000.0,6821450000.0,2964812000.0,8344927000.0,323101000.0,2773222000.0,1454056000.0,9923308000.0,4195770000.0,1138,0.004256665833,8945787000.0,10.48474893315784,3626441000.0,0.8643088157835153,3101858000.0,0.31258306201923797,24.24641983634236,15.053768864173115,0.04124320236759758,13364655000.0,0.2218397706487747,0.2004895850458821,0.2170338104500266
0000025598-18-000005,0.0,73358000000.0,550000000.0,1519000000.0,1192000000.0,655000000.0,25209000000.0,349000000.0,55855000024.78,8289000000.0,61604000000.0,289000000.0,810000000.0,41229000001.0,1338,0.004210383889,129763000024.78,108.86157720199664,62796000000.0,1.5231026704134687,-24399000000.0,-30.122222222222224,0.011041740505466344,33056.38271604938,90.56543209876543,130401000024.78,0.0026763598433576785,0.6938559322033898,-0.1987561444703248
0000026058-18-000020,0.0,281119000.0,479116000.0,241300000.0,354436000.0,473471000.0,1088087000.0,755098000.0,3720882018.77,5321464000.0,1840908000.0,390860000.0,2029850000.0,6436027000.48,982,0.005285163353000001,4481117018.77,12.642951107590653,2195344000.0,0.341102360172863,941763000.0,0.4639569426312289,7.220607643026619,50.54976229770673,0.13849249944577186,5627075018.77,0.1341901427440102,0.5477889836185443,0.12448083554306538
0000026172-18-000011,0.0,7188000000.0,9160000000.0,6281000000.0,14280000000.0,12531000000.0,20364001989.24,7345000000.0,150036000097.39,2007000000.0,36463000000.0,33207000000.0,166754000000.0,146768000005.0,1518,0.0027603523609999996,166384000097.39,11.651540623066527,50743000000.0,0.34573612775449225,146389998010.76,0.8778799789555873,23.19894268224819,15.733475658754813,0.04310541276371181,206936000097.39,0.03549406578141667,0.27397350124622855,0.6770643964550426
0000026324-18-000003,0.0,2943989000.0,1442658000.0,994793000.0,1107240000.0,1731579000.0,5349283126.75,6160460000.0,19681478000.0,192106000.0,14160661000.0,6284758000.0,22329223000.0,14309523003.599997,1214,0.004556682681,24068125000.0,21.737044362559157,15267901000.0,1.0669748387950384,16979939873.25,0.760435769451091,7.58468289113852,48.12330393225057,0.13184466830753583,36513343000.0,0.16871804917999433,0.2160062632097428,0.43778919046798864
0000026780-18-000004,0.0,2278000000.0,1601000000.0,1344000000.0,5023000000.0,5584000000.0,19005000000.0,2914000000.0,53455000000.0,1099000000.0,18403000000.0,16956000000.0,51261000000.0,30483000000.99,1444,0.003738247462,57334000000.0,11.414294246466255,23426000000.0,0.7684939146159889,32256000000.0,0.6292503072511266,22.502633889376646,16.220323442773257,0.044439242308967834,77204000000.0,0.0377441583337651,0.24773735581188996,0.4003937619812445
0000027419-18-000010,0.0,1678000000.0,9437000000.0,36634000000.0,36366000000.0,59858000000.0,311411000207.86,8549000000.0,149352000000.0,5223000000.0,82685000000.0,240151000000.0,367825000000.0,249226001350.8266,1354,0.009673587225999999,160467000000.0,4.412555683880548,119051000000.0,0.47768290368875327,56413999792.140015,0.15337184746045,219.20441001191895,1.6651124855569903,0.004561952015224632,409167000000.0,0.020893669333059584,0.19952068104623527,0.048342118968880715
0000027904-18-000006,0.0,4999000000.0,-3033000000.0,20492000000.0,25403000000.0,44397000000.0,167985000079.18,46914000000.0,315020000000.0,8341000000.0,204080000000.0,83339000000.0,427435000000.0,236042000002.1502,1068,0.00696047338,316986000000.0,12.478289965752076,229483000000.0,0.9722125723299647,259449999920.82,0.6069928759245733,85.50410082016403,4.268801104261467,0.011695345491127307,447239000000.0,0.10489693430134672,0.3475684223711405,0.5342959802718904
0000027996-18-000034,0.0,716260000.0,321574006.00000006,967374000.0,2741903000.0,1044570000.0,3971263762.51,13492174000.0,9227703036.94,1479138000.0,3366431000.0,3468120000.0,17133098000.0,15710771340.22,1582,0.007704527084,10265537042.94,3.7439460998219123,6108334000.0,0.3887991154426963,13161834237.49,0.7682109935687054,23.920221707201296,15.259055892868878,0.041805632583202405,27225831042.940002,0.49556518508913217,0.23147391023979047,0.4479003861537654
0000028412-18-000065,0.0,561880000000.0,26595000000.0,2470000000.0,6419000000.0,2191000000.0,43874000000.0,1614000000.0,994700000040.86,5744000000.0,289078000000.0,5980000000.0,59000000.0,321546000012.81,1760,0.005265300063,1583175000040.8599,246.63888456782362,295497000000.0,0.9189882629179892,-43815000000.0,-742.6271186440678,0.00010500462732255997,3476037.2881355933,9523.389830508475,1590769000040.8599,0.0010146036287849158,0.26814343409619384,-0.029095990680489212
0000028823-18-000066,0.0,2113000000.0,4201800002.51,156500000.0,1433900000.0,1542200000.0,25558700189.48,13085000000.0,13860500016.98,217400000.0,8637800000.0,4957400000.0,29271900000.0,5023900003.75,1822,0.0035364012329999997,20175300019.489998,14.070228062968127,10071700000.0,2.004757258799371,3713199810.5200005,0.12685202568060155,13.853241836251774,26.347623488738346,0.07218526983215985,38217700019.49,0.34238062450976914,0.23727614007015815,0.09306420346347842
0000028917-18-000159,0.0,71020000.0,583355000.0,1244691000.0,3936919005.0,6466941000.0,2953798212.31,0.0,20780925002.73,5960000.0,6930350000.0,15705567000.0,64254718000.0,34274973000.88,958,0.006146975481,21435300002.73,5.444689102190457,10867269005.0,0.3170613439935018,61300919787.69,0.9540298626427712,904.7411715009856,0.40343029752305504,0.0011052884863645344,37140867002.729996,0.0,0.29166484008033733,1.61698510654788
0000029332-18-000026,0.0,272907000.0,12597000.0,23245000.0,185760000.0,405013000.0,1016073000.0,35833000.0,1634123000.0,19209000.0,1540746000.0,1565899000.0,1232398000.0,1522145012.0,1232,0.01032600161,1919627000.0,10.333909345391904,1726506000.0,1.1342585538098522,216325000.0,0.17553176814632934,4.515816743432745,80.8270177329077,0.22144388419974717,3521359000.0,0.010175900838284346,0.20549522251627672,0.05483110355973361
0000029644-18-000003,0.0,1024800000.0,1243900001.065,279300000.0,402300000.0,1614500000.0,3615700243.97,997800000.0,8481800019.38,183700000.0,4270300000.0,1063100000.0,3628400000.0,12798300012.18,582,0.003172306849,10750500020.445,26.72259512912006,4672600000.0,0.3650953638806043,12699756.03000021,0.0035000981231397338,3.540593286494926,103.09006724727152,0.28243854040348365,12811400020.445,0.07788375965215877,0.6029653420974006,-0.020809610467595056
