adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0001193125-14-080002,1.0,20121231.0,5198242000.0,862948000.0,641041000.0,5520170000.0,1378087000.0,8548354036.51,26863351000.0,34854583025.74,1304486000.0,31235642000.0,4081224000.0,20464040000.0,44414866000.002,3396,0.0028624108390000002,40915773025.74,7.412049452415414,36755812000.0,0.8275565212782212,11915685963.49,0.5822743682816296,3.936723222966534,92.71670354436367,0.25401836587496895,71860348025.73999,0.37382717643362495,0.2524287405498606,0.15689660951059523
0001193125-14-080002,1.0,20130731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33400000.0,0.0,0.0,0.0,0.0,3396,0.0028624108390000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-080002,1.0,20131231.0,3411431000.0,1061135000.0,489471000.0,3617671000.0,1419896000.0,9375973166.25,27617221000.0,32574070015.22,741784000.0,35175836000.0,4181934000.0,22226281000.0,41156025069.322,3396,0.0028624108390000002,37046636015.22,10.240465762425606,38793507000.0,0.9425960581629873,12850307833.75,0.5781582548043013,6.515236861012285,56.022521941479994,0.15348636148350683,68845791015.22,0.4011461062869415,0.2534700267591126,0.17954382761057017
0001193125-14-100025,1.0,20091231.0,0.0,1000000.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0.003454765389,1000000.0,2.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20100228.0,0.0,0.0,0.0,0.0,0.0,6100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0.003454765389,0.0,0.0,0.0,0.0,-6100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20101231.0,374000.0,30924000.0,0.0,0.0,0.0,39302000.0,0.0,0.0,0.0,0.0,0.0,0.0,95365000.0,1000,0.003454765389,31298000.0,0.0,0.0,0.0,-39302000.0,0.0,0.0,0.0,0.0,31298000.0,0.0,0.0,-1.2557351907470127
0001193125-14-100025,1.0,20111231.0,11226000.0,67901000.38,31383000.0,533000.0,1344000.0,372487037.69,123017000.0,7495007.2,94164000.0,16134000.0,39421000.0,711057000.0,126471014.08,1000,0.003454765389,86622007.58,162.51783786116323,16667000.0,0.13178513765578878,338569962.31,0.47615024155588087,63.34019241047568,5.762533805306748,0.015787763850155474,249060007.57999998,0.4939251435639902,0.03296945909481173,1.233385340724882
0001193125-14-100025,1.0,20120331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158287000.0,59700056.78,1000,0.003454765389,0.0,0.0,0.0,0.0,158287000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20120630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174659000.0,40.33,1000,0.003454765389,0.0,0.0,0.0,0.0,174659000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20120731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44,0.0,0.0,0.0,0.0,0.0,1000,0.003454765389,21.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44,0.0,0.0,0.0
0001193125-14-100025,1.0,20120930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200574000.0,35670048.95,1000,0.003454765389,0.0,0.0,0.0,0.0,200574000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20121231.0,80346000.0,47609000.46,45952000.0,14660000.0,15169000.0,535806045.38,226685000.0,430577009.08,107572000.0,234106000.0,115814000.0,1070308000.0,478514065.69,1000,0.003454765389,558532009.54,38.099045671214185,248766000.0,0.5198718655036575,534501954.62,0.4993907871565942,13.321235655788714,27.39986060087377,0.0750681112352706,901031009.54,0.251584016088113,0.11580892176847377,0.5422121430309237
0001193125-14-100025,1.0,20130331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214791000.0,91.42,1000,0.003454765389,0.0,0.0,0.0,0.0,214791000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20130630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233870000.0,111.32,1000,0.003454765389,0.0,0.0,0.0,0.0,233870000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20130731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28,0.0,0.0,0.0,0.0,0.0,1000,0.003454765389,50.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28,0.0,0.0,0.0
0001193125-14-100025,1.0,20130930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265756000.0,121.57,1000,0.003454765389,0.0,0.0,0.0,0.0,265756000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-100025,1.0,20131231.0,110956000.0,220591000.57,72279000.0,22083000.0,18490000.0,871970071.57,286901000.0,594479000.0,269147000.0,316039000.0,137975000.0,1387792000.0,485751164.34,1000,0.003454765389,926026000.5699999,41.933885820314266,338122000.0,0.696080678384813,515821928.42999995,0.3716853306763549,12.507588593676772,29.18228380045425,0.07995146246699794,1350902000.57,0.21237735963004345,0.11817339341066692,0.32833094350504427
0001193125-14-114512,1.0,20101231.0,0.0,4287000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21204000.0,1018,0.004243256173,4287000.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4287000.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20111231.0,-430000.0,-2280000.0,-12424000.0,1148000.0,998000.0,18160000.0,10300000.0,8109000.7799999975,13467000.0,0.0,7222000.0,13393000.0,-86523000.0,1018,0.004243256173,5399000.7799999975,4.702962351916374,1148000.0,-0.013268148353616957,-4767000.0,-0.3559322033898305,-31.14651162790698,-11.718808332711117,-0.032106324199208544,22921000.779999997,0.44936955846131255,0.12141119221411192,0.33406045719789035
0001193125-14-114512,1.0,20120331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999000.0,-3984000.0,1018,0.004243256173,0.0,0.0,0.0,-0.0,1999000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20120630.0,5000.0,0.0,0.0,514000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509000.0,-3912000.0,1018,0.004243256173,5000.0,0.009727626459143969,514000.0,-0.13139059304703476,1509000.0,1.0,301.8,1.2094102054340623,0.0033134526176275677,5000.0,0.0,0.0,301.8
0001193125-14-114512,1.0,20120731.0,0.0,0.0,0.0,0.0,0.0,341000.0,0.0,4634000.0,0.0,0.0,0.0,0.0,0.0,1018,0.004243256173,4634000.0,0.0,0.0,0.0,-341000.0,0.0,0.0,0.0,0.0,4634000.0,0.0,0.0,-0.07358653431160984
0001193125-14-114512,1.0,20120930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738000.0,-13802000.0,1018,0.004243256173,0.0,0.0,0.0,-0.0,738000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20121231.0,5493000.0,26179000.0,-34886000.0,117996000.0,3267000.0,32474003.86,14453000.0,216255004.24,18745000.0,141845000.0,22148000.0,23057000.0,-287969000.0,1018,0.004243256173,247927004.24,2.1011475324587274,259841000.0,-0.9023228194701512,-9417003.86,-0.40842277226005114,4.197524121609321,86.9560220323546,0.23823567680097152,284528004.24,0.05079640592357604,0.12854613417273264,0.08951314373441022
0001193125-14-114512,1.0,20130331.0,0.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,3700000.0,11200000.0,0.0,2730000.0,-10749000.0,1018,0.004243256173,0.0,0.0,11200000.0,-1.0419573913852451,2706000.0,0.9912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20130531.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3529000.0,0.0,0.0,0.0,1018,0.004243256173,5000000.0,0.0,3529000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20130630.0,0.0,0.0,0.0,74000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,-5231000.0,1018,0.004243256173,0.0,0.0,74000.0,-0.014146434716115465,4500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20130831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121655000.0,0.0,46000.0,0.0,0.0,1018,0.004243256173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20130930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346000.0,-60483000.0,1018,0.004243256173,0.0,0.0,0.0,-0.0,1346000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-114512,1.0,20131231.0,11745000.0,21250000.0,-27288000.0,21465000.0,4909000.0,124503042.96,18007000.0,275027010.35,54476000.0,139694000.0,41137000.0,49436000.0,269362000.0,1018,0.004243256173,308022010.35,14.349965541579316,161159000.0,0.5982989434292885,-75067042.96,-1.5184691916821749,4.209110259684972,86.71666396957683,0.23757990128651185,367166010.35,0.04904321067964568,0.106610780523824,-0.13012926472811234
0001193125-14-201008,1.0,20120131.0,0.0,0.0,0.0,0.0,0.0,341000.0,0.0,1716000.0,0.0,0.0,0.0,0.0,0.0,472,0.009353311833,1716000.0,0.0,0.0,0.0,-341000.0,0.0,0.0,0.0,0.0,1716000.0,0.0,0.0,-0.1987179487179487
0001193125-14-201008,1.0,20120731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918000.0,0.0,0.0,0.0,0.0,0.0,472,0.009353311833,2918000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918000.0,0.0,0.0,0.0
0001193125-14-201008,1.0,20121231.0,0.0,10006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,0.009353311833,10006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006000.0,0.0,0.0,0.0
0001193125-14-201008,1.0,20130331.0,73000.0,-6856000.0,-11238000.0,45557000.0,184000.0,6085000.0,3550000.0,4616000.0,-5522000.0,11200000.0,3279000.0,7192000.0,-21283000.0,472,0.009353311833,-2167000.0,-0.047566784467809556,56757000.0,-2.6667763003336,1107000.0,0.1539210233592881,98.52054794520548,3.7048109010011125,0.010150166852057841,4662000.0,0.7614757614757615,0.05313312157089229,2.648005148005148
0001193125-14-201008,1.0,20130531.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,0.009353311833,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0
0001193125-14-201008,1.0,20130831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,472,0.009353311833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,0.0
0001193125-14-201008,1.0,20131231.0,7597000.0,24455000.0,0.0,10510000.0,0.0,949000.0,0.0,154287000.0,0.0,66318000.0,9676000.0,2712000.0,154982000.0,472,0.009353311833,186339000.0,17.72968601332065,76828000.0,0.4957220838548993,1763000.0,0.6500737463126843,0.35698301961300516,1022.4575958702064,2.801253687315634,196015000.0,0.0,0.0,0.008994209626814274
0001193125-14-201008,1.0,20140331.0,9804000.0,48063000.0,-9882000.0,14590000.0,488000.0,17667017.36,4624000.0,145015000.0,11887000.0,70745000.0,27245000.0,9417000.0,149230000.0,472,0.009353311833,202882000.0,13.905551747772448,85335000.0,0.5718354218320713,-8250017.359999999,-0.8760770266539237,0.9605263157894737,380.0,1.0410958904109588,234751000.0,0.019697466677458197,0.01759636534092958,0.006951973111935628
0001193125-14-203131,1.0,20101231.0,0.0,4287000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21204000.0,1342,0.0036043808039999997,4287000.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4287000.0,0.0,0.0,0.0
0001193125-14-203131,1.0,20111231.0,-430000.0,-2280000.0,-12424000.0,1148000.0,998000.0,18160000.0,10300000.0,8109000.7799999975,13467000.0,0.0,7222000.0,13393000.0,-86523000.0,1342,0.0036043808039999997,5399000.7799999975,4.702962351916374,1148000.0,-0.013268148353616957,-4767000.0,-0.3559322033898305,-31.14651162790698,-11.718808332711117,-0.032106324199208544,22921000.779999997,0.44936955846131255,0.12141119221411192,0.33406045719789035
0001193125-14-203131,1.0,20120331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999000.0,-3984000.0,1342,0.0036043808039999997,0.0,0.0,0.0,-0.0,1999000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-203131,1.0,20120630.0,5000.0,0.0,0.0,514000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509000.0,-3912000.0,1342,0.0036043808039999997,5000.0,0.009727626459143969,514000.0,-0.13139059304703476,1509000.0,1.0,301.8,1.2094102054340623,0.0033134526176275677,5000.0,0.0,0.0,301.8
0001193125-14-203131,1.0,20120731.0,0.0,0.0,0.0,0.0,0.0,341000.0,0.0,4634000.0,0.0,0.0,0.0,0.0,0.0,1342,0.0036043808039999997,4634000.0,0.0,0.0,0.0,-341000.0,0.0,0.0,0.0,0.0,4634000.0,0.0,0.0,-0.07358653431160984
0001193125-14-203131,1.0,20120930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738000.0,-13802000.0,1342,0.0036043808039999997,0.0,0.0,0.0,-0.0,738000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-203131,1.0,20121231.0,5493000.0,26179000.0,-34886000.0,117996000.0,3267000.0,32474003.86,14453000.0,216255004.24,18745000.0,141845000.0,22148000.0,23057000.0,-287969000.0,1342,0.0036043808039999997,247927004.24,2.1011475324587274,259841000.0,-0.9023228194701512,-9417003.86,-0.40842277226005114,4.197524121609321,86.9560220323546,0.23823567680097152,284528004.24,0.05079640592357604,0.12854613417273264,0.08951314373441022
0001193125-14-203131,1.0,20130331.0,73000.0,-6856000.0,-11238000.0,45557000.0,184000.0,6085000.0,3550000.0,4616000.0,-5522000.0,11200000.0,3279000.0,7192000.0,-32032000.0,1342,0.0036043808039999997,-2167000.0,-0.047566784467809556,56757000.0,-1.7718843656343657,1107000.0,0.1539210233592881,98.52054794520548,3.7048109010011125,0.010150166852057841,4662000.0,0.7614757614757615,0.05313312157089229,2.648005148005148
0001193125-14-203131,1.0,20130531.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3529000.0,0.0,0.0,0.0,1342,0.0036043808039999997,5000000.0,0.0,3529000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0
0001193125-14-203131,1.0,20130630.0,0.0,0.0,0.0,74000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,-5231000.0,1342,0.0036043808039999997,0.0,0.0,74000.0,-0.014146434716115465,4500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-203131,1.0,20130831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121655000.0,0.0,46000.0,0.0,0.0,1342,0.0036043808039999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,0.0
0001193125-14-203131,1.0,20130930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346000.0,-60483000.0,1342,0.0036043808039999997,0.0,0.0,0.0,-0.0,1346000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-203131,1.0,20131231.0,11745000.0,21250000.0,-27288000.0,23035000.0,4909000.0,124503042.96,18007000.0,275027010.35,54476000.0,139694000.0,41137000.0,49436000.0,269362000.0,1342,0.0036043808039999997,308022010.35,13.371912756674627,162729000.0,0.6041275309806134,-75067042.96,-1.5184691916821749,4.209110259684972,86.71666396957683,0.23757990128651185,367166010.35,0.04904321067964568,0.106610780523824,-0.13012926472811234
0001193125-14-203131,1.0,20140331.0,9804000.0,48063000.0,-9882000.0,14590000.0,488000.0,17667017.36,4624000.0,141204000.0,11887000.0,70696000.0,27245000.0,9417000.0,149230000.0,1342,0.0036043808039999997,199071000.0,13.644345442083619,85286000.0,0.5715070696240703,-8250017.359999999,-0.8760770266539237,0.9605263157894737,380.0,1.0410958904109588,230940000.0,0.02002251667099675,0.01759636534092958,0.007066695418723481
0001193125-14-308547,1.0,20120731.0,0.0,0.0,0.0,0.0,0.0,341000.0,0.0,4634000.0,0.0,0.0,0.0,0.0,0.0,640,0.005499381222,4634000.0,0.0,0.0,0.0,-341000.0,0.0,0.0,0.0,0.0,4634000.0,0.0,0.0,-0.07358653431160984
0001193125-14-308547,1.0,20121231.0,0.0,10006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640,0.005499381222,10006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006000.0,0.0,0.0,0.0
0001193125-14-308547,1.0,20130331.0,0.0,0.0,0.0,74000.0,0.0,24000.0,0.0,0.0,3700000.0,11200000.0,0.0,0.0,0.0,640,0.005499381222,0.0,0.0,11274000.0,0.0,-24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-308547,1.0,20130630.0,935000.0,-2870000.0,-11422000.0,57515000.0,356000.0,41831000.0,11925000.0,-5848000.0,-5592000.0,98000.0,10399000.0,31877000.0,-58806000.0,640,0.005499381222,-7783000.0,-0.13532122055116055,57613000.0,-0.9797129544604292,-9954000.0,-0.3122627599836873,34.09304812834225,10.705994917965931,0.02933149292593406,14541000.0,0.8200949040643697,0.03310088331008833,0.10095591774981089
0001193125-14-308547,1.0,20131231.0,7118000.0,24455000.0,0.0,10610000.0,0.0,148000.0,0.0,154287000.0,0.0,66318000.0,9676000.0,2712000.0,154982000.0,640,0.005499381222,185860000.0,17.517436380772857,76928000.0,0.4963673200758798,2564000.0,0.9454277286135693,0.3810059005338578,957.990412979351,2.6246312684365782,195536000.0,0.0,0.0,0.013112674903854022
0001193125-14-308547,1.0,20140331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,640,0.005499381222,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-308547,1.0,20140430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,28000.0,0.0,0.0,640,0.005499381222,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,0.0,0.0,0.0
0001193125-14-308547,1.0,20140630.0,2082000.0,157562000.0,-16335000.0,10034000.0,1081000.0,49330029.77,13672000.0,215398000.0,112238000.0,94311000.0,46218000.0,28413000.0,177385000.0,640,0.005499381222,375042000.0,37.37711779948176,104345000.0,0.58824026834287,-20917029.770000003,-0.7361781497905889,13.646974063400576,26.745855770246017,0.0732763171787562,434932000.0,0.031434799003062563,0.022854605805619568,-0.010535048628291327
0001193125-14-403610,1.0,20121231.0,0.0,656692000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182704000.0,2764,0.001510938003,656692000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656692000.0,0.0,0.0,0.0
0001193125-14-403610,1.0,20130930.0,113788000.0,987221000.0,636246000.0,113806000.0,763139000.0,8968834000.0,80004000.0,-131558000.0,868950000.0,877766000.0,1308631000.0,22000390000.0,2172003000.0,2764,0.001510938003,969451000.0,8.518452454176405,991572000.0,0.4565242313201225,13031556000.0,0.5923329540976319,193.3454318557317,1.8878128978622652,0.005172090131129493,2358086000.0,0.033927515790348584,0.3683512165925754,5.256513121234764
0001193125-14-403610,1.0,20131231.0,5250441000.0,1554336000.0,0.0,5376056000.0,0.0,41388000.0,10278372000.0,33399595000.0,0.0,30393771000.0,1089338000.0,0.0,42561808000.002,2764,0.001510938003,40204372000.0,7.478413915331239,35769827000.0,0.840420759381235,-41388000.0,0.0,0.0,0.0,0.0,51572082000.0,0.19930108697182325,0.0,-0.0008025272278129085
0001193125-14-403610,1.0,20140630.0,0.0,0.0,0.0,0.0,0.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764,0.001510938003,0.0,0.0,0.0,0.0,-5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-14-403610,1.0,20140930.0,5142822000.0,1770727000.0,866854000.0,5451847000.0,677430000.0,8924615000.0,9261840000.0,32877157000.0,105414000.0,30650498000.0,2320937000.0,21797860000.0,38373967000.002,2764,0.001510938003,39790706000.0,7.298573492616356,36102345000.0,0.9408030449392454,12873245000.0,0.5905737994463677,4.238501740873007,86.11533563386499,0.23593242639415063,51373483000.0,0.18028444752324857,0.22593298285366667,0.23370794228610117
0001193125-15-078928,1.0,20110331.0,0.0,0.0,0.0,0.0,0.0,269.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606,0.0022590080040000003,0.0,0.0,0.0,0.0,-269.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20110630.0,0.0,0.0,0.0,0.0,0.0,284.28,0.0,0.0,0.0,0.0,0.0,0.0,49700000.0,3606,0.0022590080040000003,0.0,0.0,0.0,0.0,-284.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20110930.0,0.0,0.0,0.0,0.0,0.0,183900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606,0.0022590080040000003,0.0,0.0,0.0,0.0,-183900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20111231.0,0.0,598346000.0,0.0,0.0,0.0,0.0,0.0,9531000.0,0.0,0.0,0.0,0.0,2184688000.0,3606,0.0022590080040000003,607877000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607877000.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20120531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000000.0,0.0,0.0,0.0,3606,0.0022590080040000003,0.0,0.0,250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20121231.0,37818000.0,-77080000.0,1282084000.0,162015000.0,852122000.0,7445900000.0,4416253000.0,8212102025.74,1340299000.0,637965000.0,1097567000.0,17386018000.0,2843344000.0,3606,0.0022590080040000003,8172840025.74,50.444958958985275,799980000.0,0.281351816734099,9940118000.0,0.5717305710830393,459.72864773388335,0.7939466069803908,0.00217519618350792,13686660025.74,0.3226684225146613,0.4370553457500145,0.6325892499497432
0001193125-15-078928,1.0,20130131.0,0.0,0.0,0.0,0.0,0.0,270600000.0,0.0,0.0,0.0,75000000.0,0.0,0.0,0.0,3606,0.0022590080040000003,0.0,0.0,75000000.0,0.0,-270600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20131231.0,5225444000.0,1049059000.0,978944000.0,6146916000.0,1173869000.0,8173531037.66,21538698000.0,35696711015.22,1294197000.0,31986069000.0,3527775000.0,19284415000.0,42096337000.002,3606,0.0022590080040000003,41971214015.22,6.828011642784772,38132985000.0,0.9058504306443145,11110883962.34,0.5761587251850783,3.6904835263759406,98.90302920778255,0.2709672033089933,67037687015.22,0.32129237983867087,0.24967202961347137,0.15113797049769453
0001193125-15-078928,1.0,20140630.0,0.0,0.0,0.0,0.0,0.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606,0.0022590080040000003,0.0,0.0,0.0,0.0,-5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20140930.0,0.0,0.0,0.0,0.0,0.0,12900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606,0.0022590080040000003,0.0,0.0,0.0,0.0,-12900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-078928,1.0,20141231.0,5105481000.0,1541364000.0,934094000.0,6402322000.0,1166419000.0,8554413183.210002,20752971000.0,35262155019.55,128616000.0,34320621000.0,3595916000.0,19374969000.0,38929140000.002,3606,0.0022590080040000003,41909000019.55,6.545906316419262,40722943000.0,1.0460786701169846,10820555816.789997,0.5584811937913293,3.794935090347021,96.18082821190579,0.263509118388783,66257887019.55,0.3132151043977096,0.2449258609484633,0.14921184875504565
0001193125-15-093444,1.0,20100228.0,0.0,0.0,0.0,0.0,0.0,6100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012,0.007635586051000001,0.0,0.0,0.0,0.0,-6100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-093444,1.0,20111231.0,452000.0,49571000.0,0.0,0.0,0.0,51193000.0,0.0,0.0,0.0,0.0,0.0,0.0,101655000.0,1012,0.007635586051000001,50023000.0,0.0,0.0,0.0,-51193000.0,0.0,0.0,0.0,0.0,50023000.0,0.0,0.0,-1.0233892409491634
0001193125-15-093444,1.0,20120331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59700020.0,1012,0.007635586051000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-093444,1.0,20120930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35670000.0,1012,0.007635586051000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001193125-15-093444,1.0,20121231.0,13915000.0,47609000.46,45952000.0,929000.0,1477000.0,454621045.38,169724000.0,18654030.52,107572000.0,20963000.0,50162000.0,865238000.0,195757000.0,1012,0.007635586051000001,80178030.98,86.30573840688913,21892000.0,0.1118325270616121,410616954.62,0.47457110600782676,62.1802371541502,5.870032291693152,0.016082280251214116,300064030.98,0.5656259413888649,0.028602412904974922,1.2152904612692674
0001193125-15-093444,1.0,20130331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214791000.0,91.42,1012,0.007635586051000001,0.0,0.0,0.0,0.0,214791000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
