fraud,adsh,ddate,CurrentAssets,Expenses,Goodwill,Income,Liabilities,LongtermAssets,ShareholdersEquity,
0,0001375151-18-000006,20170331,,,,-18792000,,-21126000,,
0,0001375151-18-000006,20170630,,,,-16438000,,-22453000,,
0,0001375151-18-000006,20170930,,,,-42928000,,-42660000,,
0,0001375151-18-000006,20171231,1830928000,384643069.3,6234000,-517516013.9,666075000,-105315000,952192000,
0,0001376139-18-000016,20141231,809200000,,,,,,1675300000,
0,0001376139-18-000016,20151231,4424400000,6111300000,41000000,11884700000,-53700000,5018100000,2739200002,
0,0001376139-18-000016,20160331,0,1098900000,,1699100000,0,751500000,-14699999.5,
0,0001376139-18-000016,20160630,,1349300000,,2604300000,-5100000,1119700000,15400000.5,
0,0001376139-18-000016,20160930,,1368800000,,2441400000,0,1088300000,-3399999.5,
0,0001376139-18-000016,20161231,7927500002,7230900000,41000000,11951600000,9801700000,16287400000,4154500003,
0,0001376139-18-000016,20170331,,1604600000,,3055400000,,1354600000,16000000.5,
0,0001376139-18-000016,20170630,,1584900000,,2776700000,,1283300000,-8799999.5,
0,0001376139-18-000016,20170831,,,0,,,,,
0,0001376139-18-000016,20170930,,1563600000,,2872800000,,1248500000,3100000.5,
0,0001376139-18-000016,20171231,6161000002,8738500000,41000000,14457900000,7531200000,17686000000,4032300003,
0,0001376474-18-000014,20080731,,,,,,,0,
0,0001376474-18-000014,20161231,0,,,,,,,
0,0001376474-18-000014,20171231,0,6268,,-12536,0,6268,9402.0002,
0,0001376474-18-000015,20071231,,,,,,,0,
0,0001376474-18-000015,20161231,0,,,,,,,
0,0001376474-18-000015,20171231,0,181299,,-256644,0,128322,11184.0002,
0,0001376474-18-000027,20161231,,1938182,,4250376,,1570792,-5957.999,
0,0001376474-18-000027,20170930,776100,10222812,24021,3251913,3995074,1289271,-10964869,
0,0001376474-18-000029,20161231,,0,,0,,0,,
0,0001376474-18-000029,20170331,3950,0,,,2960,,1980.001,
0,0001376474-18-000029,20171231,-3822,165336,,-158672,60199,-60950,-32575.999,
0,0001376474-18-000053,20151231,3629000,,,,,2198000,,
0,0001376474-18-000053,20161231,6964000,4512000,,-574016.46,481000,1524000,-99000,
0,0001376474-18-000053,20171231,6662000,4428000,,-485015.68,376000,1592000,-89000,
0,0001376474-18-000064,20141231,28620000,,,,,,208447186,
0,0001376474-18-000064,20151231,3277211116,541643206,,1311263922,184922686,169247167,255568817,
0,0001376474-18-000064,20161231,7093680708,811384573,,1224125514,1564624892,302925700,429627237,
0,0001376474-18-000064,20171231,7976749850,896673434,,1262928661,2073412554,496829846,481510813,
0,0001376912-18-000005,20151231,2203878,,,,,,,
0,0001376912-18-000005,20161231,2730386047,1226850,,-412202,5635533,6500031,-355322,
0,0001376912-18-000005,20171231,4427328236,907677,,-233393,5449291,6607164,-209261,
0,0001376986-18-000007,20120930,,,,,1000000000,,,
0,0001376986-18-000007,20130930,,,,,400000000,,,
0,0001376986-18-000007,20160731,,,,,,70000000,,
0,0001376986-18-000007,20160930,300000000,,,,,,,
0,0001376986-18-000007,20161231,82000000,4198000000,,5644000000,1252000000,1934000000,-16000000,
0,0001376986-18-000007,20170930,109878000000,,,110000000,230190000000,126140000000,8529000000,
0,0001376986-18-000007,20171231,111979000000,8778000000,,8823000000,230615000000,129291000000,8939000000,
0,0001377789-18-000010,20160630,31425000,,,3944000,,,,
0,0001377789-18-000010,20160930,,,,3704000,,,,
0,0001377789-18-000010,20161231,35220000,160963000,,639995001,31147000,59176000,145000,
0,0001377789-18-000010,20170630,533971000,813733000,,44422000,425402000,140522000,-705596000,
0,0001377789-18-000010,20170930,,2000,,2964000,,,,
0,0001377789-18-000010,20171231,567041000,960147000,,663164003.5,411072000,217863000,-668869000,
0,0001377848-18-000002,20151231,8404092,,,,,,125688270,
0,0001377848-18-000002,20161231,497355387,47694513,,85581795,416308758.5,296326985,76680808,
0,0001377848-18-000002,20170331,900000,,,,,,,
0,0001377848-18-000002,20170630,1700000,,,,,,,
0,0001377848-18-000002,20170930,2024000,,,,,,,
0,0001377848-18-000002,20171231,433092279,56181285,,-40404662,375139532.7,272335174,30468988,
0,0001378453-18-000009,20141231,283832000,,,,,,518610000,
0,0001378453-18-000009,20151231,2335375000,1354154000,,13448210000,97570000,10360686000,623712000,
0,0001378453-18-000009,20160331,,,,1456017000,,,,
0,0001378453-18-000009,20160630,,,,1829904000,,,,
0,0001378453-18-000009,20160930,,,,1908664000,,,,
0,0001378453-18-000009,20161231,3886216000,1481987000,97351000,14506206000,4429122000,13010246000,1658341000,
0,0001378453-18-000009,20170331,,,,1616337000,,,,
0,0001378453-18-000009,20170630,,,,1882249000,,,,
0,0001378453-18-000009,20170930,,,,2051547000,,,,
0,0001378453-18-000009,20171231,3773496000,1553330000,177114000,15726881000,4158384000,21376097000,1639869000,
0,0001378718-18-000008,20160930,77061000,,,,,,,
0,0001378718-18-000008,20161231,84624000,16354000,,698918000,35173000,87047000,-7130000,
0,0001378718-18-000008,20170930,4353794000,30800000,1683058000,,5134300000,106720000,1384088000,
0,0001378718-18-000008,20171231,4422308000,38349000,1683058000,754028000,6193350000,147980000,1390337000,
0,0001378992-18-000009,20160930,323000000,,,,,,,
0,0001378992-18-000009,20161231,445000000,1214000000,,1692000000,14000000,385000000,28000000,
0,0001378992-18-000009,20170930,28228000000,,2775000000,,19507000000,20131000000,2027000000,
0,0001378992-18-000009,20171231,28049000000,1465000000,2779000000,1988000000,19103000000,20108000000,2427000000,
0,0001379041-18-000030,20141231,103600000,,,669500000,4069900000,,686800000,
0,0001379041-18-000030,20151231,-36799992.37,1339500000,,3163200000,5576200000,337500000,803800000.2,
0,0001379041-18-000030,20160229,,,,,,,50000000,
0,0001379041-18-000030,20160331,,36300000,,27700000,,1500000,,
0,0001379041-18-000030,20160630,,33600000,,40700000,,6000000,7000000,
0,0001379041-18-000030,20160930,,31700000,,30400000,,1600000,,
0,0001379041-18-000030,20161231,8954000008,4185700000,36200000,3922500000,17400500000,4403700000,3811700000,
0,0001379041-18-000030,20170331,,35900000,,29500000,,2200000,,
0,0001379041-18-000030,20170630,,32600000,,32600000,2100000,1100000,10000000,
0,0001379041-18-000030,20170930,7500000,41100000,,28900000,,4100000,,
0,0001379041-18-000030,20171231,11667200000,10495600045,36200000,4640700000,24284400000,4934700000,4195200001,
0,0001379895-18-000003,20120930,,,,,,,0.01,
0,0001379895-18-000003,20141231,8622000000,,,,,,3023000000,
0,0001379895-18-000003,20151231,7374000008,4611000027,0,8339000000,127000000,1874000000,3208500000,
0,0001379895-18-000003,20160331,,,,1243000000,,,,
0,0001379895-18-000003,20160630,645000000,,,-1408000000,,,,
0,0001379895-18-000003,20160930,212000000,,,564000000,,,,
0,0001379895-18-000003,20161231,45148000004,8620000030,799000000,6690000000,60083000000,19878000000,-445000000,
0,0001379895-18-000003,20170331,20000000,,,2869000000,,,,
0,0001379895-18-000003,20170630,128000000,,,383000000,,,,
0,0001379895-18-000003,20170930,107000000,,,1237000000,,,,
0,0001379895-18-000003,20171231,21700000004,9342300107,791000000,10536000000,65645000000,25361000000,1967000000,
0,0001380846-18-000007,20141231,125983000,,,,,,305390000,
0,0001380846-18-000007,20151231,275323000,265780000,34163000,436799000,96373000,621975000,357540000,
0,0001380846-18-000007,20160331,390000,40605000,,59816000,18255000,18201000,,
0,0001380846-18-000007,20160630,438000,44052000,,63590000,18139000,21656000,,
0,0001380846-18-000007,20160930,463000,47995000,,67355000,18037000,23184000,,
0,0001380846-18-000007,20161231,22714065000,844366000,43285000,454036000,7910733000,835404000,1213632000,
0,0001380846-18-000007,20170331,463000,49674000,,71986000,20673000,22576000,,
0,0001380846-18-000007,20170630,462000,53188000,,77305000,21517000,23673000,,
0,0001380846-18-000007,20170930,463000,57131000,,83102000,23322000,24205000,,
0,0001380846-18-000007,20171231,28635093000,911185000,38724000,706188000,10275515000,1191588000,1354086000,
0,0001381668-18-000027,20160930,231239000,,,,,,1660458000,
0,0001381668-18-000027,20161231,962750000.1,145544000,,355276000,494505000,1687213000,1768057000,
0,0001381668-18-000027,20170930,94854317000,2265037000,,9912000,33896371000,60875000,3271380000,
0,0001381668-18-000027,20171231,96583337003,2421314013,,344654000,34770047000,1621395000,3394777000,
0,0001382821-18-000008,20141231,117143000,,,,,,127104000,
0,0001382821-18-000008,20150831,,3431000,,,,,,
0,0001382821-18-000008,20151231,67255000,146394000,,319333000,4042000,48475000,157704000,
0,0001382821-18-000008,20161231,600370000,269763005.9,9186000,493308000,272308000,150055000,-118389000,
0,0001382821-18-000008,20170430,,,,,,8470000,,
0,0001382821-18-000008,20171231,1693625000,1195628034,9186000,884504000,433274000,279664000,2933768000,
0,0001383312-18-000007,20160630,733200000,,,,,,,
0,0001383312-18-000007,20161231,-55600000,2555100000,,5216000000,210600000,558900000,207500001,
0,0001383312-18-000007,20170630,6065100000,1190100000,1159300000,156700000,8492600000,261500000,3869700000,
0,0001383312-18-000007,20171231,8007100000,4091400033,1193100000,6304000000,11781100000,1014700000,4315800001,
0,0001383650-18-000005,20141231,989000000,,,,,,,
0,0001383650-18-000005,20151231,-535000000,2126000000,,-465000000,2933000000,3191000000,,
0,0001383650-18-000005,20160331,,,,-18000000,,,,
0,0001383650-18-000005,20160630,,,,64000000,,,,
0,0001383650-18-000005,20160930,,,,297000000,,,,
0,0001383650-18-000005,20161231,19210000000,3840000000,,2108000000,73978000000,17631000000,432000000,
0,0001383650-18-000005,20170331,,,,1157000000,,,,
0,0001383650-18-000005,20170630,,,,1238000000,,,,
0,0001383650-18-000005,20170930,,,,1123000000,,,,
0,0001383650-18-000005,20171231,28623000000,8692000000,,12619000000,90302000000,36490000000,627000000,
0,0001384072-18-000020,20151231,,-300000,,,,,593000,
0,0001384072-18-000020,20161231,54000000,-1300000,,,,,,
0,0001384072-18-000020,20170731,4982709000,2427592000,0,,6435008000,6645193000,2034634000,
0,0001384072-18-000020,20171231,2407997000,805563000,0,-277918000,5084205000,5585091000,570742000,
0,0001384101-18-000006,20141231,36585000,,,,,,41374000,
0,0001384101-18-000006,20151231,283576005.1,136692000,0,60167000,20175000,34117000,25539000,
0,0001384101-18-000006,20160331,,,,13550000,,,-10075000,
0,0001384101-18-000006,20160630,,,,14675000,,,-11243000,
0,0001384101-18-000006,20160930,,,,18603000,,,-5637000,
0,0001384101-18-000006,20161231,572397010.8,165864007.6,1057000,120131000,251296000,71907000,88773000,
0,0001384101-18-000006,20170331,,,,16432000,,,-8217000,
0,0001384101-18-000006,20170630,,,,18406000,,,-7298000,
0,0001384101-18-000006,20170930,,,,17519000,,,-7049000,
0,0001384101-18-000006,20171231,332238013.4,180360038,1057000,147902000,249013000,111997000,7935000.002,
0,0001385508-18-000024,20120930,,,,,165000,,,
0,0001385508-18-000024,20131231,,,,250000,,,,
0,0001385508-18-000024,20140430,,,,300000,,,,
0,0001385508-18-000024,20140731,,,,533500,,,,
0,0001385508-18-000024,20140831,,,,444500,,,,
0,0001385508-18-000024,20140930,,,,500000,,,,
0,0001385508-18-000024,20141031,,,,500000,,,,
0,0001385508-18-000024,20141231,,,,500000,,,,
0,0001385508-18-000024,20150228,,,,988000,,,,
0,0001385508-18-000024,20150731,434217,,,250000,,,-8386725,
0,0001385508-18-000024,20150930,,,,618000,,,,
0,0001385508-18-000024,20151130,,,,500000,,,,
0,0001385508-18-000024,20151231,,,,715500,,,,
0,0001385508-18-000024,20160229,,,,1000000,,,,
0,0001385508-18-000024,20160531,,,,266500,,,,
0,0001385508-18-000024,20160731,64372519,32341613,,14334129,17667076,13638996,13582138,
0,0001385508-18-000024,20161130,,,,,169828,,,
0,0001385508-18-000024,20161231,,4732000,,52692000,,13369000,,
0,0001385508-18-000024,20170331,,,,,,,0.001,
0,0001385508-18-000024,20170731,88470104,18110117,,57285762,27903620,13844761,11603950,
0,0001385508-18-000024,20170930,,,,,,,0.001,
0,0001385508-18-000024,20171231,103386752,19271521,,38945415,42669014,7955279,35052722,
0,0001385613-18-000013,20141231,12030007.73,16800017.58,,,516963000,,1208274000,
0,0001385613-18-000013,20151231,430096039.2,707935076.8,,3472420000,1731345000,-131757000,884286000,
0,0001385613-18-000013,20160331,,38963000,,360950000,,65080000,773000,
0,0001385613-18-000013,20160630,,35484000,,112907000,,-97104000,-791000,
0,0001385613-18-000013,20160930,,25844000,,320909000,,71179000,981000,
0,0001385613-18-000013,20161231,7392410037,1384046084,,5452528000,7835848000,3426463000,2999924000,
0,0001385613-18-000013,20170331,,43211000,,335393000,,27108000,252000,
0,0001385613-18-000013,20170630,,45429000,,207790000,,-69116000,-550000,
0,0001385613-18-000013,20170930,,38011000,,491653000,,93196000,1078000,
0,0001385613-18-000013,20171231,10667836040,1587376090,,5366823000,11758129000,5220195000,3237668000,
0,0001385849-18-000018,20141231,11461000,11.66,,,,,100811000,
0,0001385849-18-000018,20151231,87419000,41890031.05,47730000,-162072002.5,4839000,-57816000,-5775000,
0,0001385849-18-000018,20160331,,,,-0.19,,,-8865000,
0,0001385849-18-000018,20160630,,,,-0.2,,,-10441000,
0,0001385849-18-000018,20160930,,,,-0.14,,,-8245000,
0,0001385849-18-000018,20161231,1082616000,43611023.49,0,27221999.11,449957000,93473000,354107000,
0,0001385849-18-000018,20170331,,,,-0.15,,,-10596000,
0,0001385849-18-000018,20170630,,,,-0.06,,,-4480000,
0,0001385849-18-000018,20170930,,,,-0.07,,,-4884000,
0,0001385849-18-000018,20171231,994638000,24577018.17,0,70407999.5,449342000,106859000,330457000,
0,0001386278-18-000013,20141231,725082000,,,,,,628990000,
0,0001386278-18-000013,20151231,1265207000,1137740000,208079000,1569901000,345242000,229808000,800822000,
0,0001386278-18-000013,20160331,,173538000,,384042000,,,,
0,0001386278-18-000013,20160630,,160619000,,212470000,,,,
0,0001386278-18-000013,20160930,,155011000,,153564000,,,,
0,0001386278-18-000013,20161231,7130045000,1948039020,208631000,1966060000,5105519000,661553000,1663453000,
0,0001386278-18-000013,20170331,,191625000,,440696000,,,,
0,0001386278-18-000013,20170630,,202357000,,285491000,,,,
0,0001386278-18-000013,20170930,,188561000,,244483000,,,,
0,0001386278-18-000013,20171231,10135823000,2275915088,395225000,2669977000,6976357000,798835000,1796829000,
0,0001387131-18-000116,20160531,60454000,,,,,,,
0,0001387131-18-000116,20160831,57488000,,,,,,,
0,0001387131-18-000116,20161130,34589000,455000,,154090000,-1236000,52052000,-11479000,
0,0001387131-18-000116,20170531,501982000,59436000,6332000,,240480000,24661000,205176001,
0,0001387131-18-000116,20170831,56429000,,,,,,,
0,0001387131-18-000116,20171130,535492000,61562000,6332000,242662000,249262000,88054000,214857001,
0,0001387131-18-000285,20141231,411669,,,,,,643561,
0,0001387131-18-000285,20150531,,,,,36100,,,
0,0001387131-18-000285,20151130,,,,,,,47500,
0,0001387131-18-000285,20151231,1627955,1241801,,-1099921,774606,1709941,2538644.011,
0,0001387131-18-000285,20160131,,,,,,,43750,
0,0001387131-18-000285,20160930,-155941,1523656,,-3184293,1734213,1285595,696408,
0,0001387131-18-000285,20161231,3756699,1591154,,3412545,6023111,1840011,1328605.011,
0,0001387131-18-000285,20170331,,,,,622415.3,,,
0,0001387131-18-000285,20170831,,,,,1440961,,144096100,
0,0001387131-18-000285,20170930,1798699,1745603,89096100,-2909996,4154588,-23270029,5727533.011,
0,0001387131-18-000571,20160630,29644000,,,,,,85401000,
0,0001387131-18-000571,20160930,1995000,,,,,,,
0,0001387131-18-000571,20161231,24573000,16164000,,75029000,28710000,27991000,74354020.78,
0,0001387131-18-000571,20170630,2047135000,118650000,2593000,2976000,1627663000,7597000,172940000,
0,0001387131-18-000571,20170930,2113000,,,,,,,
0,0001387131-18-000571,20171231,2087954000,140936000,2593000,49513000,1771457000,35023000,172749057.5,
0,0001387131-18-000580,20150630,,,,-420000,,,,
0,0001387131-18-000580,20160630,2908024,,,,,,,
0,0001387131-18-000580,20161231,12229584,15098628,,34773458,6012343,7555717,13633886,
0,0001387131-18-000580,20170630,103502181.4,1.68,5854905,,85484444,32844261,59442338,
0,0001387131-18-000580,20171231,128981670.2,26921154.94,5854905,40393318,104394195,56404269,69151421,
0,0001387131-18-000667,20160930,12546890,,,,,,,
0,0001387131-18-000667,20161231,15413072,5499037,,-13832226,-419995,2060527,310881,
0,0001387131-18-000667,20170930,102604670,130927953,740912,,43030613,63757,-85238023,
0,0001387131-18-000667,20171231,77637168,137469504,740912,-8046325,33404811,1858775,-96566386,
0,0001387131-18-000776,20141231,51361607,,,,,,48389107,
0,0001387131-18-000776,20151231,332122006,198757623,,-219512843,520089,29442393,163566578,
0,0001387131-18-000776,20160331,,,,-12177000,,,,
0,0001387131-18-000776,20160630,,,,-13418000,,,,
0,0001387131-18-000776,20160930,2200000,,,-15182000,,,,
0,0001387131-18-000776,20161231,908058404,214932583,,-247929868,186031785,54170504,438181453,
0,0001387131-18-000776,20170331,,,,-13845000,,,,
0,0001387131-18-000776,20170630,,,,-11859000,,,,
0,0001387131-18-000776,20170930,,,,-6530000,,,,
0,0001387131-18-000776,20171231,690574212,148804606,,-209135027,175832878,68978367,334857549,
0,0001387131-18-000907,20141231,13713896,10.48,,,,,38003004,
0,0001387131-18-000907,20151231,96272015.52,22455037.95,,183573871,6891380,28734614,40128866.72,
0,0001387131-18-000907,20160331,,2630287,,9738827,3492926,1807807,,
0,0001387131-18-000907,20160630,,2529869,,10008294,3537681,1970372,,
